"ClassTime_ID","DBCarClass_ID","Period_ID"
92681,766,72
92682,766,73
92683,766,74
92684,766,75
92685,766,79
92686,766,77
92687,766,81
92688,766,76
92689,766,78
92690,766,80
92691,766,83
92692,766,82
92693,766,84
92694,766,85
92695,766,87
92696,766,86
92697,766,88
92698,766,102
92699,766,98
92700,766,99
92701,766,100
92702,766,101
92703,766,103
92704,766,106
92705,766,104
92706,766,105
92707,766,107
92708,766,1
92709,856,3
92710,856,5
92711,856,7
92712,856,9
92713,856,11
92714,856,13
92715,856,15
92716,856,17
92717,856,19
92718,856,21
92719,856,54
92720,856,55
92721,856,56
92722,856,57
92723,856,58
92724,856,59
92725,856,60
92726,856,62
92727,856,61
92728,856,63
92729,856,64
92730,856,65
92731,856,66
92732,856,67
92733,856,68
92734,856,69
92735,856,70
92736,856,71
92737,856,72
92738,856,73
92739,856,74
92740,856,75
92741,856,79
92742,856,77
92743,856,81
92744,856,76
92745,856,78
92746,856,80
92747,856,83
92748,856,82
92749,856,84
92750,856,85
92751,856,87
92752,856,86
92753,856,88
92754,856,102
92755,856,98
92756,856,99
92757,856,100
92758,856,101
92759,856,103
92760,856,106
92761,856,104
92762,856,105
92763,856,107
92764,856,1
92765,851,3
92766,851,5
92767,851,7
92768,851,9
92769,851,11
92770,851,13
92771,851,15
92772,851,17
92773,851,19
92774,851,21
92775,851,54
92776,851,55
92777,851,56
92778,851,57
92779,851,58
92780,851,59
92781,851,60
92782,851,62
92783,851,61
92784,851,63
92785,851,64
92786,851,65
92787,851,66
92788,851,67
92789,851,68
92790,851,69
92791,851,70
92792,851,71
92793,851,72
92794,851,73
92795,851,74
92796,851,75
92797,851,79
92798,851,77
92799,851,81
92800,851,76
92801,851,78
92802,851,80
92803,851,83
92804,851,82
92805,851,84
92806,851,85
92807,851,87
92808,851,86
92809,851,88
92810,851,102
92811,851,98
92812,851,99
92813,851,100
92814,851,101
92815,851,103
92816,851,106
92817,851,104
92818,851,105
92819,851,107
92820,851,1
92821,855,3
92822,855,5
92823,855,7
92824,855,9
92825,855,11
92826,855,13
92827,855,15
92828,855,17
92829,855,19
92830,855,21
92831,855,54
92832,855,55
92833,855,56
92834,855,57
92835,855,58
92836,855,59
92837,855,60
92838,855,62
92839,855,61
92840,855,63
92841,855,64
92842,855,65
92843,855,66
92844,855,67
92845,855,68
92846,855,69
92847,855,70
92848,855,71
92849,855,72
92850,855,73
92851,855,74
92852,855,75
92853,855,79
92854,855,77
92855,855,81
92856,855,76
92857,855,78
92858,855,80
92859,855,83
92860,855,82
92861,855,84
92862,855,85
92863,855,87
92864,855,86
92865,855,88
92866,855,102
92867,855,98
92868,855,99
92869,855,100
92870,855,101
92871,855,103
92872,855,106
92873,855,104
92874,855,105
92875,855,107
92876,855,1
92877,769,3
92878,769,5
92879,769,7
92880,769,9
92881,769,11
92882,769,13
92883,769,15
92884,769,17
92885,769,19
92886,769,21
92887,769,54
92888,769,55
92889,769,56
92890,769,57
92891,769,58
92892,769,59
92893,769,60
92894,769,62
92895,769,61
92896,769,63
92897,769,64
92898,769,65
92899,769,66
92900,769,67
92901,769,68
92902,769,69
92903,769,70
92904,769,71
92905,769,72
92906,769,73
92907,769,74
92908,769,75
92909,769,79
92910,769,77
92911,769,81
92912,769,76
92913,769,78
92914,769,80
92915,769,83
92916,769,82
92917,769,84
92918,769,85
92919,769,87
92920,769,86
92921,769,88
92922,769,102
92923,769,98
92924,769,99
92925,769,100
92926,769,101
92927,769,103
92928,769,106
92929,769,104
92930,769,105
92931,769,107
92932,769,1
92933,770,3
92934,770,5
92935,770,7
92936,770,9
92937,770,11
92938,770,13
92939,770,15
92940,770,17
92941,770,19
92942,770,21
92943,770,54
92944,770,55
92945,770,56
92946,770,57
92947,770,58
92948,770,59
92949,770,60
92950,770,62
92951,770,61
92952,770,63
92953,770,64
92954,770,65
92955,770,66
92956,770,67
92957,770,68
92958,770,69
92959,770,70
92960,770,71
92961,770,72
92962,770,73
92963,770,74
92964,770,75
92965,770,79
92966,770,77
92967,770,81
92968,770,76
92969,770,78
92970,770,80
92971,770,83
92972,770,82
92973,770,84
92974,770,85
92975,770,87
92976,770,86
92977,770,88
92978,770,102
92979,770,98
92980,770,99
92981,770,100
92982,770,101
92983,770,103
92984,770,106
92985,770,104
92986,770,105
92987,770,107
92988,770,1
93045,765,3
93046,765,5
93047,765,7
93048,765,9
93049,765,11
93050,765,13
93051,765,15
93052,765,17
93053,765,19
93054,765,21
93055,765,54
93056,765,55
93057,765,56
93058,765,57
93059,765,58
93060,765,59
93061,765,60
93062,765,62
93063,765,61
93064,765,63
93065,765,64
93066,765,65
93067,765,66
93068,765,67
93069,765,68
93070,765,69
93071,765,70
93072,765,71
93073,765,72
93074,765,73
93075,765,74
93076,765,75
93077,765,79
93078,765,77
93079,765,81
93080,765,76
93081,765,78
93082,765,80
93083,765,83
93084,765,82
93085,765,84
93086,765,85
93087,765,87
93088,765,86
93089,765,88
93090,765,102
93091,765,98
93092,765,99
93093,765,100
93094,765,101
93095,765,103
93096,765,106
93097,765,104
93098,765,105
93099,765,107
93100,765,1
93101,854,3
93102,854,5
93103,854,7
93104,854,9
93105,854,11
93106,854,13
93107,854,15
93108,854,17
93109,854,19
93110,854,21
93111,854,54
93112,854,55
93113,854,56
93114,854,57
93115,854,58
93116,854,59
93117,854,60
93118,854,62
93119,854,61
93120,854,63
93121,854,64
93122,854,65
93123,854,66
93124,854,67
93125,854,68
93126,854,69
93127,854,70
93128,854,71
93129,854,72
93130,854,73
93131,854,74
93132,854,75
93133,854,79
93134,854,77
93135,854,81
93136,854,76
93137,854,78
93138,854,80
93139,854,83
93140,854,82
93141,854,84
93142,854,85
93143,854,87
93144,854,86
93145,854,88
93146,854,102
93147,854,98
93148,854,99
93149,854,100
93150,854,101
93151,854,103
93152,854,106
93153,854,104
93154,854,105
93155,854,107
93156,854,1
93157,768,3
93158,768,5
93159,768,7
93160,768,9
93161,768,11
93162,768,13
93163,768,15
93164,768,17
93165,768,19
93166,768,21
93167,768,54
93168,768,55
93169,768,56
93170,768,57
93171,768,58
93172,768,59
93173,768,60
93174,768,62
93175,768,61
93176,768,63
93177,768,64
93178,768,65
93179,768,66
93180,768,67
93181,768,68
93182,768,69
93183,768,70
93184,768,71
93185,768,72
93186,768,73
93187,768,74
93188,768,75
93189,768,79
93190,768,77
93191,768,81
93192,768,76
93193,768,78
93194,768,80
93195,768,83
93196,768,82
93197,768,84
93198,768,85
93199,768,87
93200,768,86
93201,768,88
93202,768,102
93203,768,98
93204,768,99
93205,768,100
93206,768,101
93207,768,103
93208,768,106
93209,768,104
93210,768,105
93211,768,107
93212,768,1
93213,857,3
93214,857,5
93215,857,7
93216,857,9
93217,857,11
93218,857,13
93219,857,15
93220,857,17
93221,857,19
93222,857,21
93223,857,54
93224,857,55
93225,857,56
93226,857,57
93227,857,58
93228,857,59
93229,857,60
93230,857,62
93231,857,61
93232,857,63
93233,857,64
93234,857,65
93235,857,66
93236,857,67
93237,857,68
93238,857,69
93239,857,70
93240,857,71
93241,857,72
93242,857,73
93243,857,74
93244,857,75
93245,857,79
93246,857,77
93247,857,81
93248,857,76
93249,857,78
93250,857,80
93251,857,83
93252,857,82
93253,857,84
93254,857,85
93255,857,87
93256,857,86
93257,857,88
93258,857,102
93259,857,98
93260,857,99
93261,857,100
93262,857,101
93263,857,103
93264,857,106
93265,857,104
93266,857,105
93267,857,107
93268,857,1
93269,976,3
93270,976,5
93271,976,7
93272,976,9
93273,976,11
93274,976,13
93275,976,15
93276,976,17
93277,976,19
93278,976,21
93279,976,54
93280,976,55
93281,976,56
93282,976,57
93283,976,58
93284,976,59
93285,976,60
93286,976,62
93287,976,61
93288,976,63
93289,976,64
93290,976,65
93291,976,66
93292,976,67
93293,976,68
93294,976,69
93295,976,70
93296,976,71
93297,976,72
93298,976,73
93299,976,74
93300,976,75
93301,976,79
93302,976,77
93303,976,81
93304,976,76
93305,976,78
93306,976,80
93307,976,83
93308,976,82
93309,976,84
93310,976,85
93311,976,87
93312,976,86
93313,976,88
93314,976,102
93315,976,98
93316,976,99
93317,976,100
93318,976,101
93319,976,103
93320,976,106
93321,976,104
93322,976,105
93323,976,107
93324,976,1
93325,771,3
93326,771,5
93327,771,7
93328,771,9
93329,771,11
93330,771,13
93331,771,15
93332,771,17
93333,771,19
93334,771,21
93335,771,54
93336,771,55
93337,771,56
93338,771,57
93339,771,58
93340,771,59
93341,771,60
93342,771,62
93343,771,61
93344,771,63
93345,771,64
93346,771,65
93347,771,66
93348,771,67
93349,771,68
93350,771,69
93351,771,70
93352,771,71
93353,771,72
93354,771,73
93355,771,74
93356,771,75
93357,771,79
93358,771,77
93359,771,81
93360,771,76
93361,771,78
93362,771,80
93363,771,83
93364,771,82
93365,771,84
93366,771,85
93367,771,87
93368,771,86
93369,771,88
93370,771,102
93371,771,98
93372,771,99
93373,771,100
93374,771,101
93375,771,103
93376,771,106
93377,771,104
93378,771,105
93379,771,107
93380,771,1
93381,982,3
93382,982,5
93383,982,7
93384,982,9
93385,982,11
93386,982,13
93387,982,15
93388,982,17
93389,982,19
93390,982,21
93391,982,54
93392,982,55
93393,982,56
93394,982,57
93395,982,58
93396,982,59
93397,982,60
93398,982,62
93399,982,61
93400,982,63
93401,982,64
93402,982,65
93403,982,66
93404,982,67
93405,982,68
93406,982,69
93407,982,70
93408,982,71
93409,982,72
93410,982,73
93411,982,74
93412,982,75
93413,982,79
93414,982,77
93415,982,81
93416,982,76
93417,982,78
93418,982,80
93419,982,83
93420,982,82
93421,982,84
93422,982,85
93423,982,87
93424,982,86
93425,982,88
93426,982,102
93427,982,98
93428,982,99
93429,982,100
93430,982,101
93431,982,103
93432,982,106
93433,982,104
93434,982,105
93435,982,107
93436,982,1
93437,981,3
93438,981,5
93439,981,7
93440,981,9
93441,981,11
93442,981,13
93443,981,15
93444,981,17
93445,981,19
93446,981,21
93447,981,54
93448,981,55
93449,981,56
93450,981,57
93451,981,58
93452,981,59
93453,981,60
93454,981,62
93455,981,61
93456,981,63
93457,981,64
93458,981,65
93459,981,66
93460,981,67
93461,981,68
93462,981,69
93463,981,70
93464,981,71
93465,981,72
93466,981,73
93467,981,74
93468,981,75
93469,981,79
93470,981,77
93471,981,81
93472,981,76
93473,981,78
93474,981,80
93475,981,83
93476,981,82
93477,981,84
93478,981,85
93479,981,87
93480,981,86
93481,981,88
93482,981,102
93483,981,98
93484,981,99
93485,981,100
93486,981,101
93487,981,103
93488,981,106
93489,981,104
93490,981,105
93491,981,107
93492,981,1
93549,980,3
93550,980,5
93551,980,7
93552,980,9
93553,980,11
93554,980,13
93555,980,15
93556,980,17
93557,980,19
93558,980,21
93559,980,54
93560,980,55
93561,980,56
93562,980,57
93563,980,58
93564,980,59
93565,980,60
93566,980,62
93567,980,61
93568,980,63
93569,980,64
93570,980,65
93571,980,66
93572,980,67
93573,980,68
93574,980,69
93575,980,70
93576,980,71
93577,980,72
93578,980,73
93579,980,74
93580,980,75
93581,980,79
93582,980,77
93583,980,81
93584,980,76
93585,980,78
93586,980,80
93587,980,83
93588,980,82
93589,980,84
93590,980,85
93591,980,87
93592,980,86
93593,980,88
93594,980,102
93595,980,98
93596,980,99
93597,980,100
93598,980,101
93599,980,103
93600,980,106
93601,980,104
93602,980,105
93603,980,107
93604,980,1
93605,978,3
93606,978,5
93607,978,7
93608,978,9
93609,978,11
93610,978,13
93611,978,15
93612,978,17
93613,978,19
93614,978,21
93615,978,54
93616,978,55
93617,978,56
93618,978,57
93619,978,58
93620,978,59
93621,978,60
93622,978,62
93623,978,61
93624,978,63
93625,978,64
93626,978,65
93627,978,66
93628,978,67
93629,978,68
93630,978,69
93631,978,70
93632,978,71
93633,978,72
93634,978,73
93635,978,74
93636,978,75
93637,978,79
93638,978,77
93639,978,81
93640,978,76
93641,978,78
93642,978,80
93643,978,83
93644,978,82
93645,978,84
93646,978,85
93647,978,87
93648,978,86
93649,978,88
93650,978,102
93651,978,98
93652,978,99
93653,978,100
93654,978,101
93655,978,103
93656,978,106
93657,978,104
93658,978,105
93659,978,107
93660,978,1
93661,977,3
93662,977,5
93663,977,7
93664,977,9
93665,977,11
93666,977,13
93667,977,15
93668,977,17
93669,977,19
93670,977,21
93671,977,54
93672,977,55
93673,977,56
93674,977,57
93675,977,58
93676,977,59
93677,977,60
93678,977,62
93679,977,61
93680,977,63
93681,977,64
93682,977,65
93683,977,66
93684,977,67
93685,977,68
93686,977,69
93687,977,70
93688,977,71
93689,977,72
93690,977,73
93691,977,74
93692,977,75
93693,977,79
93694,977,77
93695,977,81
93696,977,76
93697,977,78
93698,977,80
93699,977,83
93700,977,82
93701,977,84
93702,977,85
93703,977,87
93704,977,86
93705,977,88
93706,977,102
93707,977,98
93708,977,99
93709,977,100
93710,977,101
93711,977,103
93712,977,106
93713,977,104
93714,977,105
93715,977,107
93716,977,1
93717,984,3
93718,984,5
93719,984,7
93720,984,9
93721,984,11
93722,984,13
93723,984,15
93724,984,17
93725,984,19
93726,984,21
93727,984,54
93728,984,55
93729,984,56
93730,984,57
93731,984,58
93732,984,59
93733,984,60
93734,984,62
93735,984,61
93736,984,63
93737,984,64
93738,984,65
93739,984,66
93740,984,67
93741,984,68
93742,984,69
93743,984,70
93744,984,71
93745,984,72
93746,984,73
93747,984,74
93748,984,75
93749,984,79
93750,984,77
93751,984,81
93752,984,76
93753,984,78
93754,984,80
93755,984,83
93756,984,82
93757,984,84
93758,984,85
93759,984,87
93760,984,86
93761,984,88
93762,984,102
93763,984,98
93764,984,99
93765,984,100
93766,984,101
93767,984,103
93768,984,106
93769,984,104
93770,984,105
93771,984,107
93772,984,1
93773,985,3
93774,985,5
93775,985,7
93776,985,9
93777,985,11
93778,985,13
93779,985,15
93780,985,17
93781,985,19
93782,985,21
93783,985,54
93784,985,55
93785,985,56
93786,985,57
93787,985,58
93788,985,59
93789,985,60
93790,985,62
93791,985,61
93792,985,63
93793,985,64
93794,985,65
93795,985,66
93796,985,67
93797,985,68
93798,985,69
93799,985,70
93800,985,71
93801,985,72
93802,985,73
93803,985,74
93804,985,75
93805,985,79
93806,985,77
93807,985,81
93808,985,76
93809,985,78
93810,985,80
93811,985,83
93812,985,82
93813,985,84
93814,985,85
93815,985,87
93816,985,86
93817,985,88
93818,985,102
93819,985,98
93820,985,99
93821,985,100
93822,985,101
93823,985,103
93824,985,106
93825,985,104
93826,985,105
93827,985,107
93828,985,1
93829,983,3
93830,983,5
93831,983,7
93832,983,9
93833,983,11
93834,983,13
93835,983,15
93836,983,17
93837,983,19
93838,983,21
93839,983,54
93840,983,55
93841,983,56
93842,983,57
93843,983,58
93844,983,59
93845,983,60
93846,983,62
93847,983,61
93848,983,63
93849,983,64
93850,983,65
93851,983,66
93852,983,67
93853,983,68
93854,983,69
93855,983,70
93856,983,71
93857,983,72
93858,983,73
93859,983,74
93860,983,75
93861,983,79
93862,983,77
93863,983,81
93864,983,76
93865,983,78
93866,983,80
93867,983,83
93868,983,82
93869,983,84
93870,983,85
93871,983,87
93872,983,86
93873,983,88
93874,983,102
93875,983,98
93876,983,99
93877,983,100
93878,983,101
93879,983,103
93880,983,106
93881,983,104
93882,983,105
93883,983,107
93884,983,1
93885,939,3
93886,939,5
93887,939,7
93888,939,9
93889,939,11
93890,939,13
93891,939,15
93892,939,17
93893,939,19
93894,939,21
93895,939,54
93896,939,55
93897,939,56
93898,939,57
93899,939,58
93900,939,59
93901,939,60
93902,939,62
93903,939,61
93904,939,63
93905,939,64
93906,939,65
93907,939,66
93908,939,67
93909,939,68
93910,939,69
93911,939,70
93912,939,71
93913,939,72
93914,939,73
93915,939,74
93916,939,75
93917,939,79
93918,939,77
93919,939,81
93920,939,76
93921,939,78
93922,939,80
93923,939,83
93924,939,82
93925,939,84
93926,939,85
93927,939,87
93928,939,86
93929,939,88
93930,939,102
93931,939,98
93932,939,99
93933,939,100
93934,939,101
93935,939,103
93936,939,106
93937,939,104
93938,939,105
93939,939,107
93940,939,1
93941,873,3
93942,873,5
93943,873,7
93944,873,9
93945,873,11
93946,873,13
93947,873,15
93948,873,17
93949,873,19
93950,873,21
93951,873,54
93952,873,55
93953,873,56
93954,873,57
93955,873,58
93956,873,59
93957,873,60
93958,873,62
93959,873,61
93960,873,63
93961,873,64
93962,873,65
93963,873,66
93964,873,67
93965,873,68
93966,873,69
93967,873,70
93968,873,71
93969,873,72
93970,873,73
93971,873,74
93972,873,75
93973,873,79
93974,873,77
93975,873,81
93976,873,76
93977,873,78
93978,873,80
93979,873,83
93980,873,82
93981,873,84
93982,873,85
93983,873,87
93984,873,86
93985,873,88
93986,873,102
93987,873,98
93988,873,99
93989,873,100
93990,873,101
93991,873,103
93992,873,106
93993,873,104
93994,873,105
93995,873,107
93996,873,1
94053,940,3
94054,940,5
94055,940,7
94056,940,9
94057,940,11
94058,940,13
94059,940,15
94060,940,17
94061,940,19
94062,940,21
94063,940,54
94064,940,55
94065,940,56
94066,940,57
94067,940,58
94068,940,59
94069,940,60
94070,940,62
94071,940,61
94072,940,63
94073,940,64
94074,940,65
94075,940,66
94076,940,67
94077,940,68
94078,940,69
94079,940,70
94080,940,71
94081,940,72
94082,940,73
94083,940,74
94084,940,75
94085,940,79
94086,940,77
94087,940,81
94088,940,76
94089,940,78
94090,940,80
94091,940,83
94092,940,82
94093,940,84
94094,940,85
94095,940,87
94096,940,86
94097,940,88
94098,940,102
94099,940,98
94100,940,99
94101,940,100
94102,940,101
94103,940,103
94104,940,106
94105,940,104
94106,940,105
94107,940,107
94108,940,1
94109,874,3
94110,874,5
94111,874,7
94112,874,9
94113,874,11
94114,874,13
94115,874,15
94116,874,17
94117,874,19
94118,874,21
94119,874,54
94120,874,55
94121,874,56
94122,874,57
94123,874,58
94124,874,59
94125,874,60
94126,874,62
94127,874,61
94128,874,63
94129,874,64
94130,874,65
94131,874,66
94132,874,67
94133,874,68
94134,874,69
94135,874,70
94136,874,71
94137,874,72
94138,874,73
94139,874,74
94140,874,75
94141,874,79
94142,874,77
94143,874,81
94144,874,76
94145,874,78
94146,874,80
94147,874,83
94148,874,82
94149,874,84
94150,874,85
94151,874,87
94152,874,86
94153,874,88
94154,874,102
94155,874,98
94156,874,99
94157,874,100
94158,874,101
94159,874,103
94160,874,106
94161,874,104
94162,874,105
94163,874,107
94164,874,1
94165,941,3
94166,941,5
94167,941,7
94168,941,9
94169,941,11
94170,941,13
94171,941,15
94172,941,17
94173,941,19
94174,941,21
94175,941,54
94176,941,55
94177,941,56
94178,941,57
94179,941,58
94180,941,59
94181,941,60
94182,941,62
94183,941,61
94184,941,63
94185,941,64
94186,941,65
94187,941,66
94188,941,67
94189,941,68
94190,941,69
94191,941,70
94192,941,71
94193,941,72
94194,941,73
94195,941,74
94196,941,75
94197,941,79
94198,941,77
94199,941,81
94200,941,76
94201,941,78
94202,941,80
94203,941,83
94204,941,82
94205,941,84
94206,941,85
94207,941,87
94208,941,86
94209,941,88
94210,941,102
94211,941,98
94212,941,99
94213,941,100
94214,941,101
94215,941,103
94216,941,106
94217,941,104
94218,941,105
94219,941,107
94220,941,1
94277,785,3
94278,785,5
94279,785,7
94280,785,9
94281,785,11
94282,785,13
94283,785,15
94284,785,17
94285,785,19
94286,785,21
94287,785,54
94288,785,55
94289,785,56
94290,785,57
94291,785,58
94292,785,59
94293,785,60
94294,785,62
94295,785,61
94296,785,63
94297,785,64
94298,785,65
94299,785,66
94300,785,67
94301,785,68
94302,785,69
94303,785,70
94304,785,71
94305,785,72
94306,785,73
94307,785,74
94308,785,75
94309,785,79
94310,785,77
94311,785,81
94312,785,76
94313,785,78
94314,785,80
94315,785,83
94316,785,82
94317,785,84
94318,785,85
94319,785,87
94320,785,86
94321,785,88
94322,785,102
94323,785,98
94324,785,99
94325,785,100
94326,785,101
94327,785,103
94328,785,106
94329,785,104
94330,785,105
94331,785,107
94332,785,1
94389,995,3
94390,995,5
94391,995,7
94392,995,9
94393,995,11
94394,995,13
94395,995,15
94396,995,17
94397,995,19
94398,995,21
94399,995,54
94400,995,55
94401,995,56
94402,995,57
94403,995,58
94404,995,59
94405,995,60
94406,995,62
94407,995,61
94408,995,63
94409,995,64
94410,995,65
94411,995,66
94412,995,67
94413,995,68
94414,995,69
94415,995,70
94416,995,71
94417,995,72
94418,995,73
94419,995,74
94420,995,75
94421,995,79
94422,995,77
94423,995,81
94424,995,76
94425,995,78
94426,995,80
94427,995,83
94428,995,82
94429,995,84
94430,995,85
94431,995,87
94432,995,86
94433,995,88
94434,995,102
